"YEAR","JURISDICTION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"NSW","0-16","Speed Fines","Manual enforcement",7,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual enforcement",2,0,10
2023,"NSW","17-25","Mobile Phone Use","Manual enforcement",35,0,2
2023,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",73,0,2
2023,"NSW","17-25","Speed Fines","Manual enforcement",1529,0,9
2023,"NSW","17-25","Unlicensed Driving","Manual enforcement",50,0,155
2023,"NSW","26-39","Mobile Phone Use","Manual enforcement",39,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",94,0,2
2023,"NSW","26-39","Speed Fines","Manual enforcement",2345,0,12
2023,"NSW","26-39","Unlicensed Driving","Manual enforcement",85,0,286
2023,"NSW","40-64","Mobile Phone Use","Manual enforcement",33,0,0
2023,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",65,0,4
2023,"NSW","40-64","Speed Fines","Manual enforcement",2341,0,4
2023,"NSW","40-64","Unlicensed Driving","Manual enforcement",55,0,177
2023,"NSW","65 and over","Mobile Phone Use","Manual enforcement",7,0,0
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual enforcement",14,0,0
2023,"NSW","65 and over","Speed Fines","Manual enforcement",569,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual enforcement",7,0,13
2023,"NSW","0-16","Mobile Phone Use","Manual enforcement",1,0,1
2023,"NSW","0-16","Non Wearing Seatbelts","Manual enforcement",1,0,1
2023,"NSW","0-16","Speed Fines","Manual enforcement",3,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual enforcement",1,0,70
2023,"NSW","17-25","Mobile Phone Use","Manual enforcement",298,0,2
2023,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",113,0,3
2023,"NSW","17-25","Speed Fines","Manual enforcement",1749,0,32
2023,"NSW","17-25","Unlicensed Driving","Manual enforcement",71,0,492
2023,"NSW","26-39","Mobile Phone Use","Manual enforcement",298,0,8
2023,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",132,0,4
2023,"NSW","26-39","Speed Fines","Manual enforcement",1974,0,25
2023,"NSW","26-39","Unlicensed Driving","Manual enforcement",175,0,670
2023,"NSW","40-64","Mobile Phone Use","Manual enforcement",227,0,3
2023,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",84,0,1
2023,"NSW","40-64","Speed Fines","Manual enforcement",1730,0,14
2023,"NSW","40-64","Unlicensed Driving","Manual enforcement",112,0,437
2023,"NSW","65 and over","Mobile Phone Use","Manual enforcement",14,0,0
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual enforcement",18,0,0
2023,"NSW","65 and over","Speed Fines","Manual enforcement",252,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual enforcement",7,0,12
2023,"NSW","0-16","Speed Fines","Manual enforcement",1,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual enforcement",0,0,12
2023,"NSW","17-25","Mobile Phone Use","Manual enforcement",4,0,0
2023,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",12,0,0
2023,"NSW","17-25","Speed Fines","Manual enforcement",312,0,4
2023,"NSW","17-25","Unlicensed Driving","Manual enforcement",14,0,45
2023,"NSW","26-39","Mobile Phone Use","Manual enforcement",12,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",18,0,2
2023,"NSW","26-39","Speed Fines","Manual enforcement",576,0,3
2023,"NSW","26-39","Unlicensed Driving","Manual enforcement",25,0,80
2023,"NSW","40-64","Mobile Phone Use","Manual enforcement",4,0,0
2023,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",40,0,1
2023,"NSW","40-64","Speed Fines","Manual enforcement",759,0,2
2023,"NSW","40-64","Unlicensed Driving","Manual enforcement",25,0,57
2023,"NSW","65 and over","Mobile Phone Use","Manual enforcement",3,0,0
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual enforcement",12,0,0
2023,"NSW","65 and over","Speed Fines","Manual enforcement",197,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual enforcement",2,0,2
2023,"NSW","0-16","Unlicensed Driving","Manual enforcement",0,0,1
2023,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"NSW","17-25","Speed Fines","Manual enforcement",21,0,1
2023,"NSW","17-25","Unlicensed Driving","Manual enforcement",1,0,7
2023,"VIC","26-39","Mobile Phone Use","Manual enforcement",12,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Manual enforcement",13,0,0
2023,"VIC","26-39","Speed Fines","Auto camera enforcement",6,0,0
2023,"VIC","26-39","Speed Fines","Auto camera enforcement",302,0,0
2023,"VIC","26-39","Speed Fines","Manual enforcement",288,0,0
2023,"VIC","26-39","Unlicensed Driving","Manual enforcement",19,0,0
2023,"VIC","40-64","Mobile Phone Use","Manual enforcement",18,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Manual enforcement",20,0,0
2023,"VIC","40-64","Speed Fines","Auto camera enforcement",24,0,0
2023,"VIC","40-64","Speed Fines","Auto camera enforcement",498,0,0
2023,"VIC","40-64","Speed Fines","Manual enforcement",333,0,0
2023,"VIC","40-64","Unlicensed Driving","Manual enforcement",25,0,0
2023,"VIC","65 and over","Mobile Phone Use","Manual enforcement",5,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Manual enforcement",8,0,0
2023,"VIC","65 and over","Speed Fines","Auto camera enforcement",4,0,0
2023,"VIC","65 and over","Speed Fines","Auto camera enforcement",247,0,0
2023,"VIC","65 and over","Speed Fines","Manual enforcement",103,0,0
2023,"VIC","65 and over","Unlicensed Driving","Manual enforcement",2,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",5,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",314,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"VIC","26-39","Speed Fines","Manual enforcement",5,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"VIC","40-64","Speed Fines","Manual enforcement",3,0,0
2023,"VIC","65 and over","Speed Fines","Manual enforcement",3,0,0
2023,"VIC","0-16","Unlicensed Driving","Manual enforcement",1,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Auto camera enforcement",4,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Manual enforcement",2,0,0
2023,"VIC","17-25","Speed Fines","Auto camera enforcement",78,0,0
2023,"VIC","17-25","Speed Fines","Auto camera enforcement",72,0,0
2023,"VIC","17-25","Speed Fines","Manual enforcement",21,0,0
2023,"VIC","17-25","Unlicensed Driving","Manual enforcement",1,0,0
2023,"VIC","26-39","Mobile Phone Use","Auto camera enforcement",3,0,0
2023,"VIC","26-39","Mobile Phone Use","Manual enforcement",6,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Auto camera enforcement",18,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Manual enforcement",2,0,0
2023,"VIC","26-39","Speed Fines","Auto camera enforcement",225,0,0
2023,"VIC","26-39","Speed Fines","Auto camera enforcement",219,0,0
2023,"VIC","26-39","Speed Fines","Manual enforcement",33,0,0
2023,"VIC","26-39","Unlicensed Driving","Manual enforcement",3,0,0
2023,"VIC","40-64","Mobile Phone Use","Auto camera enforcement",21,0,0
2023,"VIC","40-64","Mobile Phone Use","Manual enforcement",1,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Auto camera enforcement",18,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"VIC","40-64","Speed Fines","Auto camera enforcement",372,0,0
2023,"VIC","40-64","Speed Fines","Auto camera enforcement",329,0,0
2023,"VIC","40-64","Speed Fines","Manual enforcement",44,0,0
2023,"VIC","40-64","Unlicensed Driving","Manual enforcement",1,0,0
2023,"VIC","65 and over","Mobile Phone Use","Auto camera enforcement",3,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Auto camera enforcement",5,0,0
2023,"VIC","65 and over","Speed Fines","Auto camera enforcement",131,0,0
2023,"VIC","65 and over","Speed Fines","Auto camera enforcement",113,0,0
2023,"VIC","65 and over","Speed Fines","Manual enforcement",10,0,0
2023,"VIC","Unknown","Mobile Phone Use","Auto camera enforcement",8,0,0
2023,"VIC","Unknown","Non Wearing Seatbelts","Auto camera enforcement",7,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",237,0,0
2023,"VIC","Unknown","Speed Fines","Auto camera enforcement",168,0,0
2023,"VIC","Unknown","Speed Fines","Manual enforcement",1,0,0
2023,"WA","0-16","Non Wearing Seatbelts","Unknown",0,0,1
2023,"WA","0-16","Speed Fines","Auto camera enforcement",1,0,0
2023,"WA","0-16","Speed Fines","Auto camera enforcement",5,0,0
2023,"WA","0-16","Speed Fines","Manual enforcement",2,0,0
2023,"WA","0-16","Speed Fines","Auto camera enforcement",1,0,0
2023,"WA","0-16","Speed Fines","Unknown",0,0,3
2023,"WA","0-16","Unlicensed Driving","Manual enforcement",0,21,41
2023,"WA","17-25","Mobile Phone Use","Manual enforcement",52,0,0
2023,"WA","17-25","Non Wearing Seatbelts","Manual enforcement",25,0,0
2023,"WA","17-25","Non Wearing Seatbelts","Unknown",0,0,6
2023,"WA","17-25","Speed Fines","Auto camera enforcement",213,0,0
2023,"WA","17-25","Speed Fines","Auto camera enforcement",947,0,0
2023,"WA","17-25","Speed Fines","Auto camera enforcement",6665,0,0
2023,"WA","17-25","Speed Fines","Manual enforcement",799,0,0
2023,"WA","17-25","Speed Fines","Auto camera enforcement",1091,0,0
2023,"WA","17-25","Speed Fines","Unknown",0,0,20
2023,"WA","17-25","Unlicensed Driving","Manual enforcement",48,30,339
2023,"WA","26-39","Mobile Phone Use","Manual enforcement",92,0,0
2023,"WA","26-39","Mobile Phone Use","Unknown",0,0,2
2023,"WA","26-39","Non Wearing Seatbelts","Manual enforcement",56,0,0
2023,"WA","26-39","Non Wearing Seatbelts","Unknown",0,3,22
2023,"WA","26-39","Speed Fines","Auto camera enforcement",423,0,0
2023,"WA","26-39","Speed Fines","Auto camera enforcement",2876,0,0
2023,"WA","26-39","Speed Fines","Auto camera enforcement",15185,0,0
2023,"WA","26-39","Speed Fines","Manual enforcement",1423,0,0
2023,"WA","26-39","Speed Fines","Auto camera enforcement",3511,0,0
2023,"WA","26-39","Speed Fines","Unknown",0,0,42
2023,"WA","26-39","Unlicensed Driving","Manual enforcement",78,92,570
2023,"WA","40-64","Mobile Phone Use","Manual enforcement",101,0,0
2023,"WA","40-64","Mobile Phone Use","Unknown",0,0,3
2023,"WA","40-64","Non Wearing Seatbelts","Manual enforcement",42,0,0
2023,"WA","40-64","Non Wearing Seatbelts","Unknown",0,0,6
2023,"WA","40-64","Speed Fines","Auto camera enforcement",544,0,0
2023,"WA","40-64","Speed Fines","Auto camera enforcement",4227,0,0
2023,"WA","40-64","Speed Fines","Auto camera enforcement",20374,0,0
2023,"WA","40-64","Speed Fines","Manual enforcement",1685,0,0
2023,"WA","40-64","Speed Fines","Auto camera enforcement",7845,0,0
2023,"WA","40-64","Speed Fines","Unknown",0,0,45
2023,"WA","40-64","Unlicensed Driving","Manual enforcement",55,29,322
2023,"WA","65 and over","Mobile Phone Use","Manual enforcement",10,0,0
2023,"WA","65 and over","Non Wearing Seatbelts","Manual enforcement",8,0,0
2023,"WA","65 and over","Speed Fines","Auto camera enforcement",113,0,0
2023,"WA","65 and over","Speed Fines","Auto camera enforcement",1084,0,0
2023,"WA","65 and over","Speed Fines","Auto camera enforcement",4457,0,0
2023,"WA","65 and over","Speed Fines","Manual enforcement",340,0,0
2023,"WA","65 and over","Speed Fines","Auto camera enforcement",2378,0,0
2023,"WA","65 and over","Speed Fines","Unknown",0,0,5
2023,"WA","65 and over","Unlicensed Driving","Manual enforcement",3,0,12
2023,"WA","Unknown","Speed Fines","Auto camera enforcement",5,0,0
2023,"WA","Unknown","Speed Fines","Auto camera enforcement",19,0,0
2023,"WA","Unknown","Speed Fines","Auto camera enforcement",4,0,0
2023,"ACT","0-16","Mobile Phone Use","Manual enforcement",1,0,0
2023,"ACT","0-16","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"ACT","0-16","Speed Fines","Manual enforcement",4,0,0
2023,"ACT","17-25","Mobile Phone Use","Manual enforcement",6,0,0
2023,"ACT","17-25","Non Wearing Seatbelts","Manual enforcement",5,0,0
2023,"ACT","17-25","Speed Fines","Auto camera enforcement",473,0,0
2023,"ACT","17-25","Speed Fines","Auto camera enforcement",223,0,0
2023,"ACT","17-25","Speed Fines","Manual enforcement",55,0,0
2023,"ACT","17-25","Unlicensed Driving","Manual enforcement",4,2,9
2023,"ACT","26-39","Mobile Phone Use","Manual enforcement",7,0,0
2023,"ACT","26-39","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"ACT","26-39","Speed Fines","Auto camera enforcement",1001,0,0
2023,"ACT","26-39","Speed Fines","Auto camera enforcement",515,0,0
2023,"ACT","26-39","Speed Fines","Manual enforcement",59,0,0
2023,"ACT","26-39","Unlicensed Driving","Manual enforcement",11,3,19
2023,"ACT","40-64","Mobile Phone Use","Manual enforcement",5,0,0
2023,"ACT","40-64","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"ACT","40-64","Speed Fines","Auto camera enforcement",1796,0,0
2023,"ACT","40-64","Speed Fines","Auto camera enforcement",700,0,0
2023,"ACT","40-64","Speed Fines","Manual enforcement",38,0,0
2023,"ACT","40-64","Unlicensed Driving","Manual enforcement",6,4,13
2023,"ACT","65 and over","Mobile Phone Use","Manual enforcement",1,0,0
2023,"ACT","65 and over","Speed Fines","Auto camera enforcement",524,0,0
2023,"ACT","65 and over","Speed Fines","Auto camera enforcement",257,0,0
2023,"ACT","65 and over","Speed Fines","Manual enforcement",6,0,0
2023,"ACT","65 and over","Unlicensed Driving","Manual enforcement",0,0,1
2023,"ACT","Unknown","Speed Fines","Auto camera enforcement",82,0,0
2023,"ACT","Unknown","Speed Fines","Auto camera enforcement",29,0,0
2023,"NSW","0-16","Mobile Phone Use","Manual enforcement",3,0,0
2023,"NSW","0-16","Non Wearing Seatbelts","Manual enforcement",2,0,0
2023,"NSW","0-16","Speed Fines","Manual enforcement",5,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual enforcement",3,0,17
2023,"NSW","17-25","Mobile Phone Use","Manual enforcement",53,0,0
2023,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",64,0,1
2023,"NSW","17-25","Speed Fines","Manual enforcement",1363,0,14
2023,"NSW","17-25","Unlicensed Driving","Manual enforcement",33,0,155
2023,"NSW","26-39","Mobile Phone Use","Manual enforcement",67,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",105,0,1
2023,"NSW","26-39","Speed Fines","Manual enforcement",2051,0,14
2023,"NSW","26-39","Unlicensed Driving","Manual enforcement",97,0,292
2023,"NSW","40-64","Mobile Phone Use","Manual enforcement",59,0,0
2023,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",69,0,1
2023,"NSW","40-64","Speed Fines","Manual enforcement",2129,0,3
2023,"NSW","40-64","Unlicensed Driving","Manual enforcement",55,0,184
2023,"NSW","65 and over","Mobile Phone Use","Manual enforcement",5,0,0
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual enforcement",18,0,0
2023,"NSW","65 and over","Speed Fines","Manual enforcement",477,0,1
2023,"NSW","65 and over","Unlicensed Driving","Manual enforcement",4,0,6
2023,"NSW","0-16","Mobile Phone Use","Manual enforcement",1,0,0
2023,"NSW","0-16","Non Wearing Seatbelts","Manual enforcement",3,0,0
2023,"NSW","0-16","Speed Fines","Manual enforcement",2,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual enforcement",1,0,31
2023,"NSW","17-25","Mobile Phone Use","Manual enforcement",237,0,5
2023,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",92,0,3
2023,"NSW","17-25","Speed Fines","Manual enforcement",1688,0,32
2023,"NSW","17-25","Unlicensed Driving","Manual enforcement",88,0,413
2023,"NSW","26-39","Mobile Phone Use","Manual enforcement",302,0,2
2023,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",154,0,7
2023,"NSW","26-39","Speed Fines","Manual enforcement",1769,0,21
2023,"NSW","26-39","Unlicensed Driving","Manual enforcement",131,0,618
2023,"NSW","40-64","Mobile Phone Use","Manual enforcement",237,0,2
2023,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",61,0,2
2023,"NSW","40-64","Speed Fines","Manual enforcement",1589,0,13
2023,"NSW","40-64","Unlicensed Driving","Manual enforcement",91,0,414
2023,"NSW","65 and over","Mobile Phone Use","Manual enforcement",28,0,0
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual enforcement",18,0,0
2023,"NSW","65 and over","Speed Fines","Manual enforcement",243,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual enforcement",4,0,20
2023,"NSW","0-16","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"NSW","0-16","Speed Fines","Manual enforcement",1,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual enforcement",0,0,10
2023,"NSW","17-25","Mobile Phone Use","Manual enforcement",4,0,1
2023,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",33,0,1
2023,"NSW","17-25","Speed Fines","Manual enforcement",313,0,3
2023,"NSW","17-25","Unlicensed Driving","Manual enforcement",5,0,35
2023,"NSW","26-39","Mobile Phone Use","Manual enforcement",9,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",26,0,0
2023,"NSW","26-39","Speed Fines","Manual enforcement",562,0,1
2023,"NSW","26-39","Unlicensed Driving","Manual enforcement",21,0,59
2023,"NSW","40-64","Mobile Phone Use","Manual enforcement",8,0,0
2023,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",40,0,0
2023,"NSW","40-64","Speed Fines","Manual enforcement",662,0,1
2023,"NSW","40-64","Unlicensed Driving","Manual enforcement",16,0,49
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual enforcement",7,0,0
2023,"NSW","65 and over","Speed Fines","Manual enforcement",187,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual enforcement",2,0,4
2023,"NSW","17-25","Mobile Phone Use","Manual enforcement",1,0,0
2023,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"NSW","17-25","Speed Fines","Manual enforcement",31,0,1
2023,"NSW","17-25","Unlicensed Driving","Manual enforcement",1,0,7
2023,"NSW","26-39","Mobile Phone Use","Manual enforcement",3,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",2,0,0
2023,"NSW","26-39","Speed Fines","Manual enforcement",41,0,0
2023,"NSW","26-39","Unlicensed Driving","Manual enforcement",1,0,21
2023,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",3,0,0
2023,"NSW","40-64","Speed Fines","Manual enforcement",51,0,0
2023,"NSW","40-64","Unlicensed Driving","Manual enforcement",2,0,9
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual enforcement",3,0,0
2023,"NSW","65 and over","Speed Fines","Manual enforcement",14,0,0
2023,"NSW","0-16","Speed Fines","Manual enforcement",1,0,0
2023,"NSW","17-25","Mobile Phone Use","Manual enforcement",1,0,0
2023,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"NSW","17-25","Speed Fines","Manual enforcement",7,0,0
2023,"NSW","17-25","Unlicensed Driving","Manual enforcement",0,0,2
2023,"NSW","26-39","Speed Fines","Manual enforcement",6,0,0
2023,"NSW","26-39","Unlicensed Driving","Manual enforcement",0,0,1
2023,"NSW","40-64","Speed Fines","Manual enforcement",5,0,0
2023,"NSW","40-64","Unlicensed Driving","Manual enforcement",1,0,2
2023,"NSW","65 and over","Speed Fines","Manual enforcement",1,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual enforcement",0,0,1
2023,"NSW","Unknown","Mobile Phone Use","Auto camera enforcement",15466,0,0
2023,"NSW","Unknown","Speed Fines","Auto camera enforcement",41595,0,0
2023,"NSW","Unknown","Speed Fines","Auto camera enforcement",2757,0,0
2023,"NSW","Unknown","Speed Fines","Auto camera enforcement",23219,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual enforcement",0,0,1
2023,"NSW","17-25","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"NSW","17-25","Speed Fines","Manual enforcement",4,0,0
2023,"NSW","17-25","Unlicensed Driving","Manual enforcement",1,0,2
2023,"NSW","26-39","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"NSW","26-39","Speed Fines","Manual enforcement",6,0,0
2023,"NSW","26-39","Unlicensed Driving","Manual enforcement",0,0,4
2023,"NSW","40-64","Non Wearing Seatbelts","Manual enforcement",1,0,0
2023,"NSW","40-64","Speed Fines","Manual enforcement",8,0,0
2023,"NSW","40-64","Unlicensed Driving","Manual enforcement",0,0,3
2023,"NSW","65 and over","Speed Fines","Manual enforcement",2,0,0
2023,"NT","0-16","Speed Fines","Manual enforcement",2,0,0
2023,"NT","0-16","Speed Fines","Auto camera enforcement",2,0,0
2023,"NT","0-16","Unlicensed Driving","Manual enforcement",0,12,13
2023,"NT","17-25","Mobile Phone Use","Manual enforcement",4,0,1
2023,"NT","17-25","Non Wearing Seatbelts","Manual enforcement",9,0,8
2023,"NT","17-25","Speed Fines","Auto camera enforcement",250,0,0
2023,"NT","17-25","Speed Fines","Manual enforcement",47,0,6
2023,"NT","17-25","Speed Fines","Auto camera enforcement",59,0,0
2023,"NT","17-25","Unlicensed Driving","Manual enforcement",7,13,37
2023,"NT","26-39","Mobile Phone Use","Manual enforcement",7,1,1
2023,"NT","26-39","Non Wearing Seatbelts","Manual enforcement",28,3,10
2023,"NT","26-39","Speed Fines","Auto camera enforcement",661,0,0
2023,"NT","26-39","Speed Fines","Manual enforcement",95,1,7
2023,"NT","26-39","Speed Fines","Auto camera enforcement",133,0,0
2023,"NT","26-39","Unlicensed Driving","Manual enforcement",10,15,69
2023,"NT","40-64","Mobile Phone Use","Manual enforcement",6,0,0
2023,"NT","40-64","Non Wearing Seatbelts","Manual enforcement",19,0,0
2023,"NT","40-64","Speed Fines","Auto camera enforcement",809,0,0
2023,"NT","40-64","Speed Fines","Manual enforcement",79,0,0
2023,"NT","40-64","Speed Fines","Auto camera enforcement",206,0,0
2023,"NT","40-64","Unlicensed Driving","Manual enforcement",10,0,0
2023,"NT","65 and over","Mobile Phone Use","Manual enforcement",1,0,0
2023,"NT","65 and over","Non Wearing Seatbelts","Manual enforcement",0,0,9
2023,"NT","65 and over","Speed Fines","Auto camera enforcement",220,0,0
2023,"NT","65 and over","Speed Fines","Manual enforcement",15,2,6
2023,"NT","65 and over","Speed Fines","Auto camera enforcement",37,0,0
2023,"NT","65 and over","Unlicensed Driving","Manual enforcement",0,13,37
2023,"NT","Unknown","Speed Fines","Auto camera enforcement",101,0,0
2023,"NT","Unknown","Speed Fines","Manual enforcement",1,0,0
2023,"NT","Unknown","Speed Fines","Auto camera enforcement",18,0,0
2023,"SA","0-16","Mobile Phone Use","Manual enforcement",0,0,0
2023,"SA","0-16","Non Wearing Seatbelts","Manual enforcement",0,0,0
2023,"SA","0-16","Speed Fines","Auto camera enforcement",1,0,0
2023,"SA","0-16","Speed Fines","Auto camera enforcement",1,0,0
2023,"SA","0-16","Speed Fines","Other",0,0,0
2023,"SA","0-16","Speed Fines","Manual enforcement",2,0,0
2023,"SA","0-16","Unlicensed Driving","Manual enforcement",0,4,7
2023,"SA","17-25","Mobile Phone Use","Manual enforcement",104,0,0
2023,"SA","17-25","Non Wearing Seatbelts","Manual enforcement",35,0,0
2023,"SA","17-25","Speed Fines","Auto camera enforcement",488,0,0
2023,"SA","17-25","Speed Fines","Auto camera enforcement",903,0,0
2023,"SA","17-25","Speed Fines","Other",0,0,0
2023,"SA","17-25","Speed Fines","Manual enforcement",759,0,4
2023,"SA","17-25","Unlicensed Driving","Manual enforcement",101,18,48
2023,"SA","26-39","Mobile Phone Use","Manual enforcement",177,0,0
2023,"SA","26-39","Non Wearing Seatbelts","Manual enforcement",59,0,0
2023,"SA","26-39","Speed Fines","Auto camera enforcement",1189,0,0
2023,"SA","26-39","Speed Fines","Auto camera enforcement",2343,0,0
2023,"SA","26-39","Speed Fines","Other",0,0,0
2023,"SA","26-39","Speed Fines","Manual enforcement",1330,2,13
2023,"SA","26-39","Unlicensed Driving","Manual enforcement",239,44,176
2023,"SA","40-64","Mobile Phone Use","Manual enforcement",139,0,0
2023,"SA","40-64","Non Wearing Seatbelts","Manual enforcement",80,0,0
2023,"SA","40-64","Speed Fines","Auto camera enforcement",2103,0,0
2023,"SA","40-64","Speed Fines","Auto camera enforcement",3945,0,0
2023,"SA","40-64","Speed Fines","Other",0,0,0
2023,"SA","40-64","Speed Fines","Manual enforcement",1817,3,7
2023,"SA","40-64","Unlicensed Driving","Manual enforcement",208,39,149
2023,"SA","65 and over","Mobile Phone Use","Manual enforcement",21,0,0
2023,"SA","65 and over","Non Wearing Seatbelts","Manual enforcement",21,0,0
2023,"SA","65 and over","Speed Fines","Auto camera enforcement",742,0,0
2023,"SA","65 and over","Speed Fines","Auto camera enforcement",1329,0,0
2023,"SA","65 and over","Speed Fines","Other",0,0,0
2023,"SA","65 and over","Speed Fines","Manual enforcement",543,0,2
2023,"SA","65 and over","Unlicensed Driving","Manual enforcement",21,0,6
2023,"SA","Unknown","Mobile Phone Use","Manual enforcement",0,0,0
2023,"SA","Unknown","Non Wearing Seatbelts","Manual enforcement",0,0,0
2023,"SA","Unknown","Speed Fines","Auto camera enforcement",166,0,0
2023,"SA","Unknown","Speed Fines","Auto camera enforcement",212,0,0
2023,"SA","Unknown","Speed Fines","Other",0,0,0
2023,"SA","Unknown","Speed Fines","Manual enforcement",2,0,0
2023,"SA","Unknown","Unlicensed Driving","Manual enforcement",0,0,0
2023,"TAS","0-16","Speed Fines","Auto camera enforcement",1,0,0
2023,"TAS","0-16","Speed Fines","Manual enforcement",0,0,2
2023,"TAS","0-16","Unlicensed Driving","Manual enforcement",0,0,5
2023,"TAS","17-25","Mobile Phone Use","Auto camera enforcement",29,0,0
2023,"TAS","17-25","Mobile Phone Use","Manual enforcement",34,0,6
2023,"TAS","17-25","Non Wearing Seatbelts","Auto camera enforcement",59,0,0
2023,"TAS","17-25","Non Wearing Seatbelts","Manual enforcement",11,0,3
2023,"TAS","17-25","Speed Fines","Auto camera enforcement",636,0,0
2023,"TAS","17-25","Speed Fines","Manual enforcement",295,0,8
2023,"TAS","17-25","Unlicensed Driving","Manual enforcement",3,0,32
2023,"TAS","26-39","Mobile Phone Use","Auto camera enforcement",132,0,0
2023,"TAS","26-39","Mobile Phone Use","Manual enforcement",69,0,2
2023,"TAS","26-39","Non Wearing Seatbelts","Auto camera enforcement",147,0,0
2023,"TAS","26-39","Non Wearing Seatbelts","Manual enforcement",25,0,2
2023,"TAS","26-39","Speed Fines","Auto camera enforcement",1549,0,0
2023,"TAS","26-39","Speed Fines","Manual enforcement",469,0,7
2023,"TAS","26-39","Unlicensed Driving","Manual enforcement",7,0,58
2023,"TAS","40-64","Mobile Phone Use","Auto camera enforcement",146,0,0
2023,"TAS","40-64","Mobile Phone Use","Manual enforcement",50,0,1
2023,"TAS","40-64","Non Wearing Seatbelts","Auto camera enforcement",146,0,0
2023,"TAS","40-64","Non Wearing Seatbelts","Manual enforcement",23,0,0
2023,"TAS","40-64","Speed Fines","Auto camera enforcement",2159,0,0
2023,"TAS","40-64","Speed Fines","Manual enforcement",537,0,8
2023,"TAS","40-64","Unlicensed Driving","Manual enforcement",6,0,46
2023,"TAS","65 and over","Mobile Phone Use","Auto camera enforcement",21,0,0
